id_Following
252096294
940274906025091073
2236669338
570041347
1041739380455624704
182764833
200081186
1042007718553415682
197399746
5494572
1728956976
1095345891542736897
403396902
62591415
14712261
1042012837319770114
981893453142548480
288787209
505763621
1097413622517690370
934833810
167481898
170819033
16684359
2827858225
383294819
847017228033806336
4044880565
1734700669
334684429
2251552290
2978762543
177559871
2269563059
4888068429
2174698591
97654669
2174859445
17209618
92281182
1060678345808068608
955613952
804617603012501504
259824220
1946527747
827527807
2172740569
283699138
2989465757
1047037402215268352
306112241
42050597
198787442
1379710231
3392188757
978000108183834624
1951504608
117748602
574649962
889307215
1132246848
202092114
1501434991
364968471
2480087774
921689998507827202
986550461850443778
856451172416311296
2183187386
1024860452
18736723
1018495825
1325475392
710144100679421953
3378657623
304538396
296374641
979291508
140788235
243127136
2873314776
224645268
574302303
184612217
921687997745156096
921487697826537472
131836384
250250759
161988497
921683886819639296
921733072684494849
921485446705803267
921665418120646656
921734966584709120
755355310026551296
55183082
2931885683
164195774
158313996
1465437583
284028345
459637361
1354983726
314721723
428374310
3473637675
789475058527903744
4566833974
159332444
117123975
58234886
4179826343
804362166455377920
255586101
861805188
751182738
402973296
431388822
781729159991201792
146479379
4196519656
1498861459
817392218088624128
259211603
250546786
418913295
1851307442
140344328
259875592
76781438
227303186
74547813
826708154524266496
283762243
69262106
89036235
224261016
760762015514292224
809199889
160159077
538339179
722105624524414977
3728385988
317816904
372453812
123888012
6171542
301296864
3250816205
52780331
1143031303
4327560675
491195550
116315319
163509688
2467891092
170963302
101811604
709338260
1343911664
230573458
462448554
47100724
390789983
275472890
134929882
598551503
135549044
471281828
398167007
2364123080
2290494322
402590999
535577574
421814594
141543550
255200692
1356338820
50584099
3297659759
27016235
245761363
504550793
474833666
157925546
17486327
3260160764
712378652
75260893
327253526
226113019
153080608
2198029297
252656672
2559276908
522187365
308639042
2481643405
719785440
1410302630
2420390544
3585148275
544198559
279496570
384749765
573873295
120169182
208052159
2178847377
196933683
284221210
3233818628
15980113
2315794212
759991141
399640474
30244902
636124693
106048787
25140894
106386499
1239743521
105340932
3032150493
202244989
146472068
104519978
295608887
188683472
507811404
211240097
517826776
561599253
497344113
991940845
3437756411
3437754227
987632071
57083268
185408331
705648000
91330606
87640102
249233501
808472394
352057808
130907860
40137706
245406867
157761217
117118330
33487487
323124172
129578136
738975912
367343389
189043154
2338484388
122721496
86046842
3096453603
262775754
72834489
191053853
161620518
2443705568
856106682
2612194550
20440643
41689267
1088495833
128256817
429802503
3532984517
14902968
472007056
455597396
116586519
464183439
1657920626
492493736
187520911
313473917
214374371
239228453
2904899867
448804373
408315822
46613004
18462157
3137977102
30445414
380399508
87226370
280135923
163730859
278328390
2629502950
95937298
115756430
286604940
427325905
486005406
2532164742
1946339642
312060574
189945035
2330753389
1702272008
17275940
273131478
253499949
1252131560
816178
299319245
269871229
1334975888
325230354
305273577
336199172
39081267
2917327863
383682328
110205865
19213067
592756123
376495188
46749727
2204061960
1485617820
432751295
72084753
324666296
254274083
3075013023
329607936
277903044
1548552373
860304528
179472799
301896338
138892752
243137830
1550098232
1597889390
2232850896
100535265
3072490300
934292720
3075022857
412412483
2512267718
148499647
106440086
279575781
21257782
453834091
15901999
2483395753
455121168
1040480684
186495941
14350291
246834932
2746422273
84365525
307065077
2837026519
74150464
1574504100
26535925
6661672
179941796
3094844583
3034229393
3305741086
3302538479
482837221
815253817
276906820
1113064530
232281111
469459713
756140052
396645305
246435867
299150897
1467359312
78647215
1638691
260932932
9353522
3014427844
464515629
2243771898
2435209123
86636012
323150407
1056396672
109682505
2372229692
3107738194
2295864086
628496037
2915278529
140093857
337152861
23330642
1096326961
2385532513
14597434
3189791554
954183726
185192104
14657668
2599359300
18223972
2614262096
12427482
66643779
231601777
330679563
95715393
2834862767
21889608
60054156
348386437
385376697
15287119
3021369891
474733437
59396498
237215071
409950848
269856059
294067018
974117197
158110011
607086152
436823085
355138631
399415928
1361682002
3044059532
3075006251
274054714
1846257332
151891787
707154481
986625505
2174361728
283730929
108394444
1693256365
95237861
247440645
95946673
43699123
1266929594
40201186
193757722
911288336
844964401
222100721
539858082
334542373
224223563
1342906472
494491987
2884109669
297944783
2317736653
1172910547
2598125630
135785246
3062821528
89153759
184507329
253998423
225552221
87726517
182819292
226934146
162236844
419681596
1196967944
18308052
213264156
13912032
137272333
551054918
1122183319
227697506
268903673
467689150
238994850
306708313
2370191647
2741876400
1338767760
16915871
244494346
180876930
150750594
271940071
273891069
36058652
338291169
457039921
1524577188
385873472
15346814
127465990
420932403
324490252
242688193
318455800
181212265
17312404
242101122
230377004
554391850
290081566
45616376
2204540174
376817909
1303605204
235915330
531671496
281492085
38774468
358297945
117024891
505794903
934818780
414848505
2922053349
19005152
294776974
73469184
1615194890
833433402
103845964
229824081
259713667
1477811
260253549
14060640
3345981
58176999
134553914
527755249
2912580339
822191773
2862363299
512700138
190618321
292984619
278494982
304361572
19923515
361909833
17230837
7996082
6418182
2799784590
252530210
78568953
1245719822
121385551
368889720
66021698
286381238
85788285
110942823
215967346
340000203
41776130
143601080
112452739
379408088
2565067900
48651812
556053212
127317891
18173624
248464929
889814238
7501592
25544259
41608149
90628659
146999176
255544652
409889977
489008327
140699869
105157212
392652443
128860320
2194477237
497977478
299670225
27001429
1850094230
33398564
16736241
12794172
29253802
102948261
2839463596
2154968675
860334950
292861498
293061406
87485077
2858807777
41324376
518395071
35088041
15178410
20085289
1283904548
239752879
271350216
45834574
434578777
521626450
243726513
1610180142
23582614
111275676
131587159
233180001
122556667
79939248
347133920
162141879
1398156289
525225033
351979309
2301095076
69925643
18151440
496217481
271694553
445578675
313316202
893100722
427458833
284214171
2218032282
295302641
188671764
2830013797
454012583
77867439
2966272863
70715415
300865554
123310638
2317040119
95640642
519848692
1283871410
309667993
344359705
1942076706
1092662678
104212113
228793605
33965357
419505591
629733746
61603562
240342263
278254636
132255819
253171410
140496264
1087378832
2902262415
1462202473
425511387
239803306
33990291
153694176
552122529
229013080
164213765
131375346
161707067
1285674494
251571205
295771552
107017154
928311260
786508626
1229807270
14092803
2589869347
85465037
115105453
822167227
430490562
130789415
2609421620
1138392012
49474003
110279557
74979329
35524983
552768704
34283893
266250192
301026839
23658242
1280522035
923465018
195415139
1252122272
236330166
611724724
483767812
765824628
2404877705
278694865
49930307
133424504
302637617
360468854
303195905
307824895
43761917
332767962
244487513
197068379
43121121
142038391
1322615347
300683269
108382988
2596217958
113908227
186198610
272551705
54287814
712632800
149509333
2836755090
1381677812
1873272554
923319331
98765275
617950275
313979467
375103276
551193363
393694008
22499034
21667065
293146220
153474021
234278716
8016122
1425171818
2786185236
15453259
25096123
17919972
21181713
113759611
181561712
262196340
176375232
270789951
279928610
211632532
2330155657
460386348
222461511
66634026
207691715
157327149
16391836
97023892
11231412
24947884
106386077
31430065
188077169
260305007
2801805736
33186297
243718777
53962656
4348571
2653659292
47577203
34575822
35743259
230567961
108908254
294769333
1588486417
316756361
807608628
125416477
106876550
332378234
105128028
597554268
1071338250
339049117
525823798
277545723
111689357
160968073
29823160
1614411
496278040
173758793
16883794
556719361
322571370
182769742
146597415
105451020
256525164
19394390
210067976
134609720
411510170
144883098
249187529
40255499
308388712
565774540
372296516
38213723
320647362
174391424
273643366
46407069
469478156
210786658
561276903
538915993
354256296
318531174
88749392
533287451
71503742
187458738
127648692
268456652
353005590
186982547
712068680
54204575
2150777605
214857544
36023053
84182932
230537167
72988880
176511185
2397702889
1125017588
125626568
225834298
381972447
254103212
1094558022
263131563
105082141
2729374621
927471277
2729358361
2729352572
2729372558
2729396395
2729161494
242685330
907925701
195712499
491490393
18480059
34507480
1465608990
85563781
129861944
5520952
115123104
200964612
396673601
86422542
302666251
1510913574
553029322
628506279
2330172613
2329069369
98851441
136253366
264107729
69569918
1776671
54245558
167359726
1663179096
97041028
97193913
17209091
203106206
509276248
330948309
314792669
190228743
190215818
215060612
5793642
44745468
63164610
21447363
90474911
190650477
104781377
92294435
283935134
121833593
34328958
90496422
76453876
85603854
217518231
133880286
2506895335
73345173
109299287
233631354
335827702
215957468
1675728984
2530163772
1465305956
1528612118
233868627
1930465752
23006794
490825318
618336955
398306220
376170612
248294044
269885499
591646425
442011449
36712332
2445559106
815469654
35877056
184479184
2410910904
2418310295
291745825
460259625
87969276
208769061
55238307
21589372
118223199
199890022
42064908
125022415
146516890
406868414
368476249
531750633
916680410
86791363
109039792
1427500699
70372131
62290422
199354750
71308607
180463340
2161847047
18863815
72644483
46452468
80707897
107368757
439356963
110959891
2359384896
2359301630
214973168
63172203
61448603
61040833
284484682
2255014044
336267109
57097104
193619885
365476043
1151652984
2268765704
1373252725
174593833
105871528
57645668
92564987
1143129162
278541182
338084918
36008570
120516197
177446118
2291431579
1851255878
44409004
2362622828
524167164
1241217090
17842661
52897908
24780172
1098353071
957241218
2188132075
107714342
31372181
259703620
257553111
216088399
321953133
284955116
137992343
11342922
385858147
226111226
314783889
245747283
897271382
26479489
1516501880
44992826
268439864
19425947
297047872
47915260
1689053928
366069466
41305464
11713422
1897063621
14549442
252549882
430744802
1290082680
274536137
8948592
1660361
17185251
779977
140025976
2671491
811737
871547354
270971800
295072883
339748729
24879843
499256547
114812762
250673385
210990223
73651725
54999357
243598665
428262200
425648227
91101797
1627741537
105015429
441946918
128181887
25399731
155659213
1957204032
126578094
326627850
17309892
1694197044
277554242
29009790
191195070
499976199
2197757593
355529324
936463910
248819828
57981270
180376850
309560027
263628180
122024603
55184726
2446351
97435966
17243213
35280742
217017451
31371092
27932244
330314403
19661294
125327458
398670944
98458823
442936761
57986415
19081001
11199552
637062093
218846504
74271416
1489774693
22667853
195350495
155949831
430818412
110755259
20964580
1535192966
18200400
382267114
82714804
238726363
246831890
1196406608
47916324
748782138
138341788
1139001474
27911944
2152963692
1089732602
22
22938914
91094668
137836269
350411337
1120042747
461940437
18847632
27042513
140048972
819791
18396706
934178858
321248819
74162823
71347648
42690723
114143953
588227834
38232487
97016987
229396042
358996059
153054001
74712538
1874615012
17805928
211963023
114744371
104782673
460033965
1039874244
65184105
14109931
910136348
262357041
831162314
538048385
57912874
30911670
551752918
15155074
41600293
250205792
238475531
302493373
71114686
189525837
1561700880
16114582
91478624
398750562
270421918
488601242
24742040
130828608
1291409910
33674260
412188475
51567829
140895079
430609219
1060113558
17406297
346699559
391275977
96879107
59435213
1512965959
15687962
570218986
275447294
179995074
22209176
105895230
80096621
1584039234
459618206
260273821
36397274
34733652
494340807
266580452
1039932740
149562135
19829724
20507587
10903
55821442
16690504
204326409
611677174
277019505
15324722
50374439
82097756
137264829
300158231
485858992
158416438
124335068
47685995
25516907
34442404
188689090
17126774
169603096
294180303
98613950
20106852
14872237
112764971
23530106
113719996
18449418
1227479796
233261316
23375688
45579875
1360687298
751004766
494308508
102646663
1490201666
1226125242
106249204
230562675
69727063
23976386
33915140
364335734
33906991
121389491
299307715
150620138
27760317
1469923886
33915734
