id_text,created_at_tweet,name_account,text,geo,valor,fecha,objetividad,subjetividad,Tweet_novacias
1260491748817633282,2020-05-13 08:47:06+00:00,blasco_pepe,El Corte Inglés: el covid-19 le cuesta ya 2.000 millones y lo aboca a pérdidas históricas ,,0,2020/05/13,0.0,0.0,corte inglés covid cuesta millones aboca pérdidas históricas 
1260490268765310976,2020-05-13 08:41:13+00:00,JDIAZCARDIEL,"El Corte Inglés, @elcorteingles Mercadona y Danone, líderes en RSE durante el coronavirus @AdviceStrategic",,1,2020/05/13,0.5,1.0,corte inglés elcorteingles mercadona danone líderes rse coronavirus advicestrategic
1260485802955616267,2020-05-13 08:23:28+00:00,amonzon7,El Corte Inglés: el covid-19 le cuesta ya 2.000 millones y lo aboca a pérdidas históricas https://www.elconfidencial.com/empresas/2020-05-13/corte-ingles-covid19-caida-ventas-perdidas-historicas_2591696/?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=BotoneraWeb,,0,2020/05/13,0.0,1.0,corte inglés covid cuesta millones aboca pérdidas históricas httpswwwelconfidencialcomempresascorteinglescovidcaidaventasperdidashistoricasutmsourcetwitteramputmmediumsocialamputmcampaignbotoneraweb
1260476802973216770,2020-05-13 07:47:43+00:00,xan_morales,El Corte Inglés: el covid-19 le cuesta ya 2.000 millones y lo aboca a pérdidas históricas ,,0,2020/05/13,0.0,0.0,corte inglés covid cuesta millones aboca pérdidas históricas 
1260472345728253953,2020-05-13 07:30:00+00:00,elconfidencial,El Corte Inglés: el covid-19 le cuesta ya 2.000 millones y lo aboca a pérdidas históricas https://www.elconfidencial.com/empresas/2020-05-13/corte-ingles-covid19-caida-ventas-perdidas-historicas_2591696/?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=ECDiarioManual,,1,2020/05/13,0.1,0.1,corte inglés covid cuesta millones aboca pérdidas históricas httpswwwelconfidencialcomempresascorteinglescovidcaidaventasperdidashistoricasutmsourcetwitteramputmmediumsocialamputmcampaignecdiariomanual
1260466950280548353,2020-05-13 07:08:33+00:00,isabel_g_123,El Corte Inglés: el covid-19 le cuesta ya 2.000 millones y lo aboca a pérdidas históricas https://www.elconfidencial.com/empresas/2020-05-13/corte-ingles-covid19-caida-ventas-perdidas-historicas_2591696/?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=BotoneraWeb y lo que le queda..ni sombra de lo que era La cuarentena y su mal funcionamiento he hecho que muchos les mandemos a tpc,,0,2020/05/13,0.0,0.0,corte inglés covid cuesta millones aboca pérdidas históricas httpswwwelconfidencialcomempresascorteinglescovidcaidaventasperdidashistoricasutmsourcetwitteramputmmediumsocialamputmcampaignbotoneraweb quedani sombra cuarentena mal funcionamiento hecho mandemos tpc
1260461121494024193,2020-05-13 06:45:24+00:00,yubartina,El Corte Inglés: el covid-19 le cuesta ya 2.000 millones y lo aboca a pérdidas históricas https://www.elconfidencial.com/empresas/2020-05-13/corte-ingles-covid19-caida-ventas-perdidas-historicas_2591696/?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=BotoneraWeb,,0,2020/05/13,0.0,0.0,corte inglés covid cuesta millones aboca pérdidas históricas httpswwwelconfidencialcomempresascorteinglescovidcaidaventasperdidashistoricasutmsourcetwitteramputmmediumsocialamputmcampaignbotoneraweb
1260454993666150400,2020-05-13 06:21:03+00:00,josetxu_granada,El Corte Inglés: el covid-19 le cuesta ya 2.000 millones y le aboca a pérdidas históricas #AfectadosHipercor https://www.elconfidencial.com/empresas/2020-05-13/corte-ingles-covid19-caida-ventas-perdidas-historicas_2591696/,,0,2020/05/13,0.0,0.0,corte inglés covid cuesta millones aboca pérdidas históricas afectadoshipercor httpswwwelconfidencialcomempresascorteinglescovidcaidaventasperdidashistoricas
1260449533949075456,2020-05-13 05:59:21+00:00,jmslay,El Corte Inglés con pérdidas históricas: https://www.elconfidencial.com/empresas/2020-05-13/corte-ingles-covid19-caida-ventas-perdidas-historicas_2591696/ y no me extraña con el desastre que es su compra online. Viven en el siglo pasado y no se adaptan.,,0,2020/05/13,0.0,0.0,corte inglés pérdidas históricas httpswwwelconfidencialcomempresascorteinglescovidcaidaventasperdidashistoricas extraña desastre compra online viven siglo pasado adaptan
1260446207148728321,2020-05-13 05:46:08+00:00,zanmartinmoreno,El Corte Inglés: el covid-19 le cuesta ya 2.000 millones y lo aboca a pérdidas históricas https://www.elconfidencial.com/empresas/2020-05-13/corte-ingles-covid19-caida-ventas-perdidas-historicas_2591696/,,0,2020/05/13,0.0,0.0,corte inglés covid cuesta millones aboca pérdidas históricas httpswwwelconfidencialcomempresascorteinglescovidcaidaventasperdidashistoricas
1260428188812967939,2020-05-13 04:34:32+00:00,elconfidencial,El Corte Inglés: el covid-19 le cuesta ya 2.000 millones y lo aboca a pérdidas históricas ,,0,2020/05/13,0.0,0.0,corte inglés covid cuesta millones aboca pérdidas históricas 
1260418893400748034,2020-05-13 03:57:36+00:00,XOSE45254671,En @elconfidencial: El covid ya le cuesta a El Corte Inglés 2․000 M y lo condena a pérdidas históricas https://www.elconfidencial.com/empresas/2020-05-13/corte-ingles-covid19-caida-ventas-perdidas-historicas_2591696/?utm_campaign=BotoneraWebapp&amp;utm_source=twitter&amp;utm_medium=social,,0,2020/05/13,0.0,0.0,elconfidencial covid cuesta corte inglés m condena pérdidas históricas httpswwwelconfidencialcomempresascorteinglescovidcaidaventasperdidashistoricasutmcampaignbotonerawebappamputmsourcetwitteramputmmediumsocial
1260331256832765955,2020-05-12 22:09:22+00:00,VeroRuizP,Que bien...y esperar cerrar varios y reducir metros en España ---- El Corte Inglés desembarca en Kuwait en plena crisis del Covid https://www.expansion.com/empresas/distribucion/2020/05/10/5eb86cc8468aeb68678b45b8.html vía @expansioncom,,0,2020/05/12,0.0,0.0,bieny esperar cerrar varios reducir metros españa corte inglés desembarca kuwait plena crisis covid httpswwwexpansioncomempresasdistribucionebccaebbbhtml vía expansioncom
1260288044156018691,2020-05-12 19:17:39+00:00,jjlknt1,"La gente se va a tirar a la molla, Blancolor en El Corte Inglés: -Con los pijamas ya no vamos a escatimar más, que mira lo mal que lo pasamos cuando el coronavirus.",,0,2020/05/12,0.0,0.0,gente va tirar molla blancolor corte inglés pijamas vamos escatimar mira mal pasamos coronavirus
1260268559592284161,2020-05-12 18:00:13+00:00,quantitas,El Corte Inglés suspende el pago a sus ‘caseros’ por la crisis del coronavirus ,,0,2020/05/12,0.0,0.0,corte inglés suspende pago caseros crisis coronavirus
1260251956028887040,2020-05-12 16:54:15+00:00,PodemosAhora,"Aquí viajes el corte inglés puteando al personal, prevaleciéndose .@VECI_Esp de la situación excepcional que vivimos con el Covid19 para abusar de su clientela más fiel.",,0,2020/05/12,0.0,0.0,aquí viajes corte inglés puteando personal prevaleciéndose veciesp situación excepcional vivimos covid abusar clientela fiel
1260190703226884099,2020-05-12 12:50:51+00:00,unadecadadiez,Ya hay Covid 20 en El Corte Inglés!!,,0,2020/05/12,0.0,0.0,covid corte inglés
1260188896588992514,2020-05-12 12:43:40+00:00,Jorge_Dean,"Analizamos con Buzzmonitor el performance y actuación de marcas top de diversos sectores como Mercadona, DIA Group, Decathlon España, El Corte Inglés, Inditex, IKEA Group y Amazon durante el estado de alarma por el Covid19. #socialintelligence #socialmed…https://lnkd.in/gfmwRm2",,0,2020/05/12,0.0,0.0,analizamos buzzmonitor performance actuación marcas top diversos sectores mercadona dia group decathlon españa corte inglés inditex ikea group amazon alarma covid socialintelligence socialmed httpslnkdingfmwrm
1260188223201931264,2020-05-12 12:41:00+00:00,ideal_granada, #Coronavirus El Corte Inglés anuncia test de Covid-19 para sus empleados con síntomas ,,0,2020/05/12,0.0,0.0, coronavirus corte inglés anuncia test covid empleados síntomas 
1260182025757249536,2020-05-12 12:16:22+00:00,pedromozasrello,"Este año no ha habido primavera en El Corte Inglés. Y ahora tampoco habrá #Rebajas de verano. El #coronavirus termina con ellas, al menos en la primera fase de la desescalada. De momento, solo las habrá online. #Marketing #Estrategias #Publicidad #Consumo",,0,2020/05/12,0.0,0.0,año primavera corte inglés ahora tampoco rebajas verano coronavirus termina menos primera fase desescalada momento solo online marketing estrategias publicidad consumo
1260173263772291072,2020-05-12 11:41:33+00:00,Creuat_Tabarnia,El Corte Inglés blinda su aseguradora frente al Covid https://www.expansion.com/empresas/2020/05/12/5eb9ca72e5fdea11758b462a.html vía @expansioncom,,0,2020/05/12,0.0,0.0,corte inglés blinda aseguradora frente covid httpswwwexpansioncomempresasebcaefdeabahtml vía expansioncom
1260137820003405826,2020-05-12 09:20:43+00:00,estrelladigital,"El Corte Inglés ya dispone para sus empleados de #test rápidos para la detección de anticuerpos de #coronavirus, lo que les permitirá ""determinar el estado de inmunidad de los trabajadores afectados"", según han señalado los sindicatos",,0,2020/05/12,0.0,0.0,corte inglés dispone empleados test rápidos detección anticuerpos coronavirus permitirá determinar inmunidad trabajadores afectados según señalado sindicatos
1260127682236481537,2020-05-12 08:40:26+00:00,anonimousECI,El Corte Inglés blinda su aseguradora frente al Covid https://www.expansion.com/empresas/2020/05/12/5eb9ca72e5fdea11758b462a.html vía @expansioncom,,0,2020/05/12,0.0,0.0,corte inglés blinda aseguradora frente covid httpswwwexpansioncomempresasebcaefdeabahtml vía expansioncom
1260122913795190784,2020-05-12 08:21:29+00:00,noteorico,"Pues vaya... Así que un medio privado como @La_SER vive de publicidad incluso en tiempos de Covid! Chico me parece fatal, yo hasta ahora cada vez que pasaba con Rosa Márquez pensaba q era porque estaba cubriendo la zona de el corte inglés y había novedades...",,1,2020/05/12,0.3333333333333333,0.6666666666666666,pues vaya así medio privado laser vive publicidad incluso tiempos covid chico parece fatal ahora cada vez pasaba rosa márquez pensaba q cubriendo zona corte inglés novedades
1260116948639191041,2020-05-12 07:57:47+00:00,Murdiario,El Corte Inglés hará test a sus empleados para detectar anticuerpos del Covid-19 ,,0,2020/05/12,0.0,0.0,corte inglés hará test empleados detectar anticuerpos covid 
1260116679348142081,2020-05-12 07:56:42+00:00,JDIAZCARDIEL,"El Corte Inglés, Mercadona y Danone, líderes en RSE durante el coronavirus ",,0,2020/05/12,0.0,0.0,corte inglés mercadona danone líderes rse coronavirus 
1260112508276420619,2020-05-12 07:40:08+00:00,exp_empresas,El Corte Inglés blinda su aseguradora frente al #Covid19 https://bit.ly/2Afo1yN,,0,2020/05/12,0.0,0.0,corte inglés blinda aseguradora frente covid httpsbitlyafoyn
